date,description,type,from,to,amount,currency,comment,tx_hash
2021-02-08T16:38:33Z,payment,outgoing,0x3dfd23A6c5E8BbcFc9581d2E864a68feb6a076d3,0xd6aD7a6750A7593E092a9B218d66C0A814a3436e,15331.0769,USDC,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0xd6aD7a6750A7593E092a9B218d66C0A814a3436e,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,15331.0769,USDC,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,15331.0769,USDC,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,ychad.eth,15331.0769,USDC,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,ychad.eth,0x348eE8Db6fDd575fC52114E33286392b4Dfa69f6,15245,USDC,Pay Alchemy,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:42:25Z,grant,outgoing,ychad.eth,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,0,ETH,Pay UI/UX guy,0x40c3e806582be41b4925d7b5e99fa23ee2d86b2b974db3a971db95360ad23920
2021-02-08T16:42:25Z,grant,outgoing,ychad.eth,0x97a3211908d337e399b6822ecB20CCa1E2038074,7982.733160484,yyDAI+yUSDC+yUSDT+yTUSD,,0x40c3e806582be41b4925d7b5e99fa23ee2d86b2b974db3a971db95360ad23920
2021-02-09T11:42:18Z,help,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Open CDP,0xdd102623987cfb7a401d4880d0524478a795fb269c380c876bb9990dd69c2f0d
2021-02-09T11:42:18Z,help,outgoing,ychad.eth,0xd42e1Cb8b98382df7Db43e0F09dFE57365659D16,1591.529771098690,YFI,,0xdd102623987cfb7a401d4880d0524478a795fb269c380c876bb9990dd69c2f0d
2021-02-09T11:42:18Z,help,outgoing,0xd42e1Cb8b98382df7Db43e0F09dFE57365659D16,0x3ff33d9162aD47660083D7DC4bC02Fb231c81677,1591.529771098690,YFI,,0xdd102623987cfb7a401d4880d0524478a795fb269c380c876bb9990dd69c2f0d
2021-02-09T11:42:18Z,help,outgoing,0x0000000000000000000000000000000000000000,ychad.eth,9699800.64104124,DAI,Reimburse hack,0xdd102623987cfb7a401d4880d0524478a795fb269c380c876bb9990dd69c2f0d
2021-02-09T11:42:18Z,help,outgoing,ychad.eth,0xACd43E627e64355f1861cEC6d3a6688B31a6F952,9699800.64104124,DAI,,0xdd102623987cfb7a401d4880d0524478a795fb269c380c876bb9990dd69c2f0d
2021-02-11T18:25:44Z,treasury,incoming,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Pull funds from treasury,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2
2021-02-11T18:25:44Z,treasury,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,116.338433274743000000,WETH,,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2
