date,description,type,from,to,nonce,amount,currency,comment,tx_hash
2021-05-31T15:43:36Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0x930CfB64130a90d42eD37d4616792C9dEB791faf,,4.025330637385600000,PNT,,0x620338b0fa73d4e031e8249c3b2624f71e5c744866427a5410036131ea347d22
2021-05-31T15:43:36Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,0.056583879214079500,cvxpBTC/sbtcCRV,,0x620338b0fa73d4e031e8249c3b2624f71e5c744866427a5410036131ea347d22
2021-05-31T15:43:36Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x2d3C90AEB11D1393CA839Afc9587515B1325D77A,,0.056583879214079500,cvxpBTC/sbtcCRV,,0x620338b0fa73d4e031e8249c3b2624f71e5c744866427a5410036131ea347d22
2021-05-31T16:14:44Z,,,ychad.eth,ychad.eth,644,0,ETH,Resubmit 641,0xc6b44ddd2b243564523ea5ebdc83aa322a0a849017fb15ab39e663988917b390
2021-05-31T22:40:22Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,645,0,ETH,Attach convex strategy,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0x84E13785B5a27879921D6F685f041421C7F482dA,0xeC088B98e71Ba5FFAf520c2f6A6F0153f1bf494B,,6578.074712306530000000,3Crv,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0xeC088B98e71Ba5FFAf520c2f6A6F0153f1bf494B,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,6578.074712306530000000,3Crv,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0xbFcF63294aD7105dEa65aA58F8AE5BE2D9d0952A,,6578.074712306530000000,3Crv,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,6578.074712306530000000,cvx3Crv,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x689440f2Ff927E1f24c72F1087E1FAF471eCe1c8,,6578.074712306530000000,cvx3Crv,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,0x2D42CFdC6a1B03490892AdF7DC6c62AA7228E5D6,,6012.963357024260000000,gusd3CRV,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0x2D42CFdC6a1B03490892AdF7DC6c62AA7228E5D6,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,6012.963357024260000000,gusd3CRV,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0xC5cfaDA84E902aD92DD40194f0883ad49639b023,,6012.963357024260000000,gusd3CRV,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,6012.963357024260000000,cvxgusd3CRV,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:40:22Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x7A7bBf95C44b144979360C3300B54A7D34b44985,,6012.963357024260000000,cvxgusd3CRV,,0xcec329c9d6d0589a3c1a74a48b7a3654c9e1f35cb95646a70ab4c1963a8a76d9
2021-05-31T22:44:44Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,646,0,ETH,Attach convex strategy,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,0x8e87e65Cb28c069550012f92d5470dB6EB6897c0,,40853.80783380980000000,usdn3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0x8e87e65Cb28c069550012f92d5470dB6EB6897c0,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,40853.80783380980000000,usdn3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0xF98450B5602fa59CC66e1379DFfB6FDDc724CfC4,,40853.80783380980000000,usdn3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,40853.80783380980000000,cvxusdn3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x4a2631d090e8b40bBDe245e687BF09e5e534A239,,40853.80783380980000000,cvxusdn3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0xC4dAf3b5e2A9e93861c3FBDd25f1e943B8D87417,0xfb0702469A1a0440E87C06605461E8660FD0F43d,,44820.082547310300000000,usdp3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0xfb0702469A1a0440E87C06605461E8660FD0F43d,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,44820.082547310300000000,usdp3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0x055be5DDB7A925BfEF3417FC157f53CA77cA7222,,44820.082547310300000000,usdp3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0x0000000000000000000000000000000000000000,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,44820.082547310300000000,usdp3CRV-gauge,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,44820.082547310300000000,cvxusdp3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:44:44Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x24DfFd1949F888F91A0c8341Fc98a3F280a782a8,,44820.082547310300000000,cvxusdp3CRV,,0x6836d78ee95d135706352e49e683c04d015f14f5c4fbd89f32f4799e2aa56bff
2021-05-31T22:48:59Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,647,0,ETH,Attach convex strategy,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0x7047F90229a057C13BF847C0744D646CFb6c9E1A,0x7799F476522Ebe259fc525C1A21E84f7Dd551955,,0.000081146977924442,crvRenWBTC,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0x7799F476522Ebe259fc525C1A21E84f7Dd551955,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,0.000081146977924442,crvRenWBTC,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0xB1F2cdeC61db658F091671F5f199635aEF202CAC,,0.000081146977924442,crvRenWBTC,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,0.000081146977924442,cvxcrvRenWBTC,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x8E299C62EeD737a5d5a53539dF37b5356a27b07D,,0.000081146977924442,cvxcrvRenWBTC,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0x23D3D0f1c697247d5e0a9efB37d8b0ED0C464f7f,0x07fb6A53185E2F095253099A47F34CD410eB2A89,,0.000014825346045729,tbtc/sbtcCrv,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0x07fb6A53185E2F095253099A47F34CD410eB2A89,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,0.000014825346045729,tbtc/sbtcCrv,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0x6828bcF74279eE32f2723eC536c22c51Eed383C6,,0.000014825346045729,tbtc/sbtcCrv,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0x6828bcF74279eE32f2723eC536c22c51Eed383C6,0xAF379f0228ad0d46bB7B4f38f9dc9bCC1ad0360c,,0.000014825346045729,tbtc/sbtcCrv,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,0.000014825346045729,cvxtbtc/sbtcCrv,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:48:59Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x081A6672f07B615B402e7558a867C97FA080Ce35,,0.000014825346045729,cvxtbtc/sbtcCrv,,0xcc9bb2e80e22d4665fde1c7fb2ac0ae900f435a70160e729b9576f4ad6207ece
2021-05-31T22:57:13Z,,,0x1bD435F3C054b6e901B7b108a0ab7617C808677b,ychad.eth,,103400.495351150000000000,CRV,,0x0c763adbd85911b450389422dc9867cc4295ab461812074d567fc6d585334773
2021-05-31T23:04:22Z,,,0x1bD435F3C054b6e901B7b108a0ab7617C808677b,ychad.eth,,31280.032706332300000000,CRV,,0x469f6a38884de9551bd46969e3844f2983bfd8e9e3b63cf140f22d5fe3e2e8dc
2021-05-31T23:49:26Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,648,0,ETH,Attach convex strategy,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0x30FCf7c6cDfC46eC237783D94Fc78553E79d4E9C,0x33d7E0Fa2c7Db85Ef3AbC1C44e07E0b5cB2E4C14,,1529.767696080100000000,dusd3CRV,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0x33d7E0Fa2c7Db85Ef3AbC1C44e07E0b5cB2E4C14,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,1529.767696080100000000,dusd3CRV,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0xd9Acb0BAeeD77C99305017821167674Cc7e82f7a,0xAEA6c312f4b3E04D752946d329693F7293bC2e6D,,202.777777777771000000,DFD,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0xAEA6c312f4b3E04D752946d329693F7293bC2e6D,,1529.767696080100000000,dusd3CRV,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0xAEA6c312f4b3E04D752946d329693F7293bC2e6D,0xd9Acb0BAeeD77C99305017821167674Cc7e82f7a,,1529.767696080100000000,dusd3CRV,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,1529.767696080100000000,cvxdusd3CRV,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x1992b82A8cCFC8f89785129D6403b13925d6226E,,1529.767696080100000000,cvxdusd3CRV,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0x5a770DbD3Ee6bAF2802D29a901Ef11501C44797A,0xFA773b91b59B0895877c769000b9824b46b13a20,,11615.880839654500000000,crvPlain3andSUSD,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0xFA773b91b59B0895877c769000b9824b46b13a20,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,11615.880839654500000000,crvPlain3andSUSD,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0xDCB6A51eA3CA5d3Fd898Fd6564757c7aAeC3ca92,0xA90996896660DEcC6E997655E065b23788857849,,33.515801492003800000,SNX,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0xA90996896660DEcC6E997655E065b23788857849,,11615.880839654500000000,crvPlain3andSUSD,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0xA90996896660DEcC6E997655E065b23788857849,0xDCB6A51eA3CA5d3Fd898Fd6564757c7aAeC3ca92,,11615.880839654500000000,crvPlain3andSUSD,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,11615.880839654500000000,cvxcrvPlain3andSUSD,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-05-31T23:49:26Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x22eE18aca7F3Ee920D01F25dA85840D12d98E8Ca,,11615.880839654500000000,cvxcrvPlain3andSUSD,,0x0b59292851245f75be621f85ca8292c6c4814683d795cd52a978081711c218ed
2021-06-01T00:13:22Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,649,0,ETH,Attach convex strategy,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x1C6a9783F812b3Af3aBbf7de64c3cD7CC7D1af44,0x0921E388e86bbE0356e37413F946ccE47EDd294D,,1E-18,ust3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x0921E388e86bbE0356e37413F946ccE47EDd294D,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,1E-18,ust3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0x3B7020743Bc2A4ca9EaF9D0722d42E20d6935855,,1E-18,ust3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x0000000000000000000000000000000000000000,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,1E-18,ust3CRV-gauge,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,1E-18,cvxust3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0xd4Be1911F8a0df178d6e7fF5cE39919c273E2B7B,,1E-18,cvxust3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x8cc94ccd0f3841a468184aCA3Cc478D2148E1757,0x75be6ABC02a010559Ed5c7b0Eab94abD2B783b65,,379.25501381607100000,musd3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x75be6ABC02a010559Ed5c7b0Eab94abD2B783b65,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,379.25501381607100000,musd3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0x5f626c30EC1215f4EdCc9982265E8b1F411D1352,,379.25501381607100000,musd3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x5f626c30EC1215f4EdCc9982265E8b1F411D1352,0xE6E6E25EfdA5F69687aA9914f8d750C523A1D261,,379.25501381607100000,musd3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,379.25501381607100000,cvxmusd3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:13:22Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0xDBFa6187C79f4fE4Cda20609E75760C5AaE88e52,,379.25501381607100000,cvxmusd3CRV,,0xdaeed0617dc12403f68eab355b841cc34d046c699da8f7c33b11eb88c157fecf
2021-06-01T00:16:21Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,650,0,ETH,Attach convex strategy,0x3886377be9ec19b8ce32aa9c44ae7efc2cf821b404dc0128e8c36ad9de66e599
2021-06-01T01:52:36Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,651,0,ETH,Migrate strategy,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0x479A8666Ad530af3054209Db74F3C74eCd295f8D,0x416647Ddee169156878DC46CD565dee99413c262,,505.870090750296000000,VSP,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0x416647Ddee169156878DC46CD565dee99413c262,0x132eEb05d5CB6829Bd34F552cDe0b6b708eF5014,,505.870090750296000000,VSP,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0x132eEb05d5CB6829Bd34F552cDe0b6b708eF5014,0xCEfF51756c56CeFFCA006cD410B03FFC46dd3a58,,3.437476392119600000,WETH,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0xCEfF51756c56CeFFCA006cD410B03FFC46dd3a58,0x416647Ddee169156878DC46CD565dee99413c262,,0.24545797,WBTC,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0x0000000000000000000000000000000000000000,0xA696a63cc78DfFa1a63E9E50587C197387FF6C7E,,0.0869385,yvWBTC,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0xA696a63cc78DfFa1a63E9E50587C197387FF6C7E,0x416647Ddee169156878DC46CD565dee99413c262,,0.02438129,yvWBTC,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0xA696a63cc78DfFa1a63E9E50587C197387FF6C7E,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,0.06255721,yvWBTC,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0x416647Ddee169156878DC46CD565dee99413c262,0xA696a63cc78DfFa1a63E9E50587C197387FF6C7E,,0.24545797,WBTC,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0x416647Ddee169156878DC46CD565dee99413c262,0x6598d4366D5A45De4Bf2D2468D877E0b6436Ae76,,2326.969047140140000000,vWBTC,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T01:52:36Z,,,0x416647Ddee169156878DC46CD565dee99413c262,0x6598d4366D5A45De4Bf2D2468D877E0b6436Ae76,,0,WBTC,,0x11c6f4b728ba41df391a0a0cd7c7fc1d4b60c667a98554ced876cb0eb0ecae55
2021-06-01T10:38:45Z,,,ychad.eth,0x19D3364A399d251E894aC732651be8B0E4e85001,652,0,ETH,Send tokens for crv buy back,0x6db3bac2e1e850c316c9e92fe896a08fa0cb79e15cb59e1b6c6fecf3c2d6107d
2021-06-01T10:38:45Z,,,ychad.eth,0x5f0845101857d2A91627478e302357860b1598a1,,239082.475590599000000000,yvDAI,,0x6db3bac2e1e850c316c9e92fe896a08fa0cb79e15cb59e1b6c6fecf3c2d6107d
2021-06-01T11:04:21Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,653,0,ETH,Migrate strategy,0x945e21a1803997a56a158261ae1aee7a9c1c07a1a0abee1637038a56b0363a2a
2021-06-01T11:04:21Z,,,0x59FF8975c813C1E70Bdf2bCB8C02886928e4eA2D,0xb374387a340e6aA7d78385C4a4aaC6b425A685B0,,168.589553185052000000,ROOK,,0x945e21a1803997a56a158261ae1aee7a9c1c07a1a0abee1637038a56b0363a2a
2021-06-01T11:04:21Z,,,0xb374387a340e6aA7d78385C4a4aaC6b425A685B0,0xB361a3E75Bc2Ae6c8A045b3A43E2B0c9aD890d48,,10851783.499831800000000000,kDAI,,0x945e21a1803997a56a158261ae1aee7a9c1c07a1a0abee1637038a56b0363a2a
2021-06-01T11:04:21Z,,,0xb374387a340e6aA7d78385C4a4aaC6b425A685B0,0xB361a3E75Bc2Ae6c8A045b3A43E2B0c9aD890d48,,168.589553185052000000,ROOK,,0x945e21a1803997a56a158261ae1aee7a9c1c07a1a0abee1637038a56b0363a2a
2021-06-01T11:04:21Z,,,0xb374387a340e6aA7d78385C4a4aaC6b425A685B0,0xB361a3E75Bc2Ae6c8A045b3A43E2B0c9aD890d48,,0,DAI,,0x945e21a1803997a56a158261ae1aee7a9c1c07a1a0abee1637038a56b0363a2a
2021-06-01T11:08:30Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,654,0,ETH,Migrate strategy,0x95f6b7ac1e9f8ae6e6123036d88ec6d0a3e296d71e1442b58f6449896a2da694
2021-06-01T11:08:30Z,,,0x3b7382805A1d887b73e98570796C5cEFeA32A462,0x824F13f1a2F29cFEEa81154b46C0fc820677A637,,123.958333333333000000,FIS,,0x95f6b7ac1e9f8ae6e6123036d88ec6d0a3e296d71e1442b58f6449896a2da694
2021-06-01T11:08:30Z,,,0x3b7382805A1d887b73e98570796C5cEFeA32A462,0x824F13f1a2F29cFEEa81154b46C0fc820677A637,,303.739587736754000000,rCRV,,0x95f6b7ac1e9f8ae6e6123036d88ec6d0a3e296d71e1442b58f6449896a2da694
2021-06-01T11:08:30Z,,,0x824F13f1a2F29cFEEa81154b46C0fc820677A637,0xF147b8125d2ef93FB6965Db97D6746952a133934,,303.739587736754000000,rCRV,,0x95f6b7ac1e9f8ae6e6123036d88ec6d0a3e296d71e1442b58f6449896a2da694
2021-06-01T11:08:30Z,,,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x0000000000000000000000000000000000000000,,303.739587736754000000,rCRV-gauge,,0x95f6b7ac1e9f8ae6e6123036d88ec6d0a3e296d71e1442b58f6449896a2da694
2021-06-01T11:08:30Z,,,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x3bd9847c8c5C11448DBd6EE119F663FC177b614E,,303.739587736754000000,rCRV,,0x95f6b7ac1e9f8ae6e6123036d88ec6d0a3e296d71e1442b58f6449896a2da694
2021-06-01T11:08:30Z,,,0x3bd9847c8c5C11448DBd6EE119F663FC177b614E,0x16468a3999d931Dd6b6ffA0086Cf195D6C5BDAFA,,303.739587736754000000,rCRV,,0x95f6b7ac1e9f8ae6e6123036d88ec6d0a3e296d71e1442b58f6449896a2da694
2021-06-01T13:59:12Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,655,0,ETH,Resubmit 650,0x95f2c2c963f8fba4aafa4e18047594b70a1f8dbc554e4b72aa93351ee321c497
2021-06-01T13:59:12Z,,,0xD6Ea40597Be05c201845c0bFd2e96A60bACde267,0x2b0b941d98848d6c9C729d944E3B1BD9C00A5529,,7261.311575584830000000,cDAI+cUSDC,,0x95f2c2c963f8fba4aafa4e18047594b70a1f8dbc554e4b72aa93351ee321c497
2021-06-01T13:59:12Z,,,0x2b0b941d98848d6c9C729d944E3B1BD9C00A5529,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,7261.311575584830000000,cDAI+cUSDC,,0x95f2c2c963f8fba4aafa4e18047594b70a1f8dbc554e4b72aa93351ee321c497
2021-06-01T13:59:12Z,,,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0x7ca5b0a2910B33e9759DC7dDB0413949071D7575,,7261.311575584830000000,cDAI+cUSDC,,0x95f2c2c963f8fba4aafa4e18047594b70a1f8dbc554e4b72aa93351ee321c497
2021-06-01T13:59:12Z,,,0x0000000000000000000000000000000000000000,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,7261.311575584830000000,cvxcDAI+cUSDC,,0x95f2c2c963f8fba4aafa4e18047594b70a1f8dbc554e4b72aa93351ee321c497
2021-06-01T13:59:12Z,,,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0xf34DFF761145FF0B05e917811d488B441F33a968,,7261.311575584830000000,cvxcDAI+cUSDC,,0x95f2c2c963f8fba4aafa4e18047594b70a1f8dbc554e4b72aa93351ee321c497
2021-06-01T13:59:12Z,,,0x4B5BfD52124784745c1071dcB244C6688d2533d3,0xA5189cb0149761A8346D64E384924b2394dFa595,,19083.021805834100000000,yDAI+yUSDC+yUSDT+yTUSD,,0x95f2c2c963f8fba4aafa4e18047594b70a1f8dbc554e4b72aa93351ee321c497
2021-06-01T13:59:12Z,,,0xA5189cb0149761A8346D64E384924b2394dFa595,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,19083.021805834100000000,yDAI+yUSDC+yUSDT+yTUSD,,0x95f2c2c963f8fba4aafa4e18047594b70a1f8dbc554e4b72aa93351ee321c497
