date,from,to,nonce,amount,currency,comment,tx_hash
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,1146.1965027189900,yvCurve-alUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,1556.0715297368800,yvCurve-FRAX,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,616.3375585363360,yvCurve-USDP,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,8.318300409399080,yvUNI,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.5180018594160460,yvWETH,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,14070.374422065200,yvDAI,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.07315741627010120,yvCurve-stETH,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,11.872952109100200,yvCurve-LINK,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x4e8a7C429192bFDa8c9a1ef0f3B749d0f66657AA,,0.3206179652088470,yvCurve-ankrETH,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x8392F6669292fA56123F71949B52d883aE57e225,,43073.65940474720,yvDAI,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x9eaCFF404BAC19195CbD131a4BeA880Abd09B35e,,242.5030670624050,yvDAI,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,123.8488104507760,yvCurve-DUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,0.0029785470881906,yvCurve-pBTC,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,132.69393818509600,yvCurve-sUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x066419EaEf5DE53cc5da0d8702b990c5bc7D1AB3,,573.111531,yvUSDC,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x8d0C5D009b128315715388844196B85b41D9Ea30,,1481.214047,yvUSDC,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x066419EaEf5DE53cc5da0d8702b990c5bc7D1AB3,,642.4231996553120,yvCurve-LUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,390.9451478163010,yvCurve-LUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,441.4444363089500,yvCurve-LUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,0.0045624939681721,yvCurve-BBTC,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0xB65cef03b9B89f99517643226d76e286ee999e77,,0.64587219,yvWBTC,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,779.106482572429,yvCurve-alUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,366.24351128712400,yvCurve-alUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,1157.3855959332400,yvCurve-FRAX,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,397.5057722517060,yvCurve-FRAX,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,403.5354934280850,yvCurve-USDP,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,212.50542016500800,yvCurve-USDP,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,8.309990418980100,yvUNI,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x8392F6669292fA56123F71949B52d883aE57e225,,0.51748437504100500,yvWETH,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x8392F6669292fA56123F71949B52d883aE57e225,,14056.318103961300,yvDAI,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,0.0731002618998497,yvCurve-stETH,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,11.861091018082100,yvCurve-LINK,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:59:55Z,ychad.eth,0x4da27a545c0c5B758a6BA100e3a049001de870f5,807,0,ETH,Unstake stkAAVE ,0xe838589209c76ad7aaf0fa7fa66adca8e9e3ea5831dacb29b9878d147faa7f3c
2021-08-18T11:00:09Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,808,0,ETH,Update keeperdao distributor,0xeb96ef95555ce29f3e0e1215d3896289b4d3bd90067b25496fc2724e517c0bd4
2021-08-18T11:08:59Z,0x6D5a7597896A703Fe8c85775B23395a48f971305,ychad.eth,,5062.5,USDT,Receive audit reimbursement,0xd1878ba12369e172badccc89b67e6818ce08667daeab7e4f929c89033d95416c
2021-08-19T05:26:18Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,809,0,ETH,Upgrade yvWETH,0xddd08f72e2395d619a95198895f09e5e07222a39199fbc944c6b03a44a008705
2021-08-20T05:23:42Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,810,0,ETH,Recover DAI sent incorrectly to a strategy,0x0dcd538d1633ee93657919ccf251b716e59d90830097b1e47625e1e4ba53b575
2021-08-20T08:28:54Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,811,0,ETH,Migrate yvWETH,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0xda988eBb26F505246C59Ba26514340B634F9a7a2,0x9F7982a604add48BBBbe1644A9a6C4Db5E759Ad7,,0,yvCurve-sETH,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0xda988eBb26F505246C59Ba26514340B634F9a7a2,0x9F7982a604add48BBBbe1644A9a6C4Db5E759Ad7,,0,eCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0xda988eBb26F505246C59Ba26514340B634F9a7a2,0x9F7982a604add48BBBbe1644A9a6C4Db5E759Ad7,,0,WETH,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x2886971eCAF2610236b4869f58cD42c115DFb47A,0x7FF6D8EC53Cb4f6d44e9471391339f5b772EaEF4,,66.403819332233000000,yvCurve-stETH,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x2886971eCAF2610236b4869f58cD42c115DFb47A,0x7FF6D8EC53Cb4f6d44e9471391339f5b772EaEF4,,0,steCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x2886971eCAF2610236b4869f58cD42c115DFb47A,0x7FF6D8EC53Cb4f6d44e9471391339f5b772EaEF4,,0,WETH,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x0A760466E1B4621579a82a39CB56Dda2F4E70f03,0x0000000000000000000000000000000000000000,,24.106815973402100000,cvxsteCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x99ac10631F69C753DDb595D074422a0922D9056B,0x182B723a58739a9c974cFDB385ceaDb237453c28,,1639.178240740740000000,LDO,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x182B723a58739a9c974cFDB385ceaDb237453c28,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,541.233544974812000000,LDO,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x99ac10631F69C753DDb595D074422a0922D9056B,0x182B723a58739a9c974cFDB385ceaDb237453c28,,24.106815973402100000,steCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x182B723a58739a9c974cFDB385ceaDb237453c28,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,24.106815973402100000,steCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0x0000000000000000000000000000000000000000,,24.106815973402100000,steCRV-gauge,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,24.106815973402100000,steCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0x9710fD4e5CA524f1049EbeD8936c07C81b5EAB9f,,541.233544974812000000,LDO,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x6C0496fC55Eb4089f1Cf91A4344a2D56fAcE51e3,,24.106815973402100000,steCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x6C0496fC55Eb4089f1Cf91A4344a2D56fAcE51e3,0xdCD90C7f6324cfa40d7169ef80b12031770B4325,,24.106815973402100000,steCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x7FF6D8EC53Cb4f6d44e9471391339f5b772EaEF4,0x0000000000000000000000000000000000000000,,66.403819332233000000,yvCurve-stETH,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0xdCD90C7f6324cfa40d7169ef80b12031770B4325,0x7FF6D8EC53Cb4f6d44e9471391339f5b772EaEF4,,71.104241795736700000,steCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x7FF6D8EC53Cb4f6d44e9471391339f5b772EaEF4,0x0000000000000000000000000000000000000000,,71.104241795736700000,steCRV,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x0000000000000000000000000000000000000000,0xa9fE4601811213c340e850ea305481afF02f5b28,,14.272834326754900000,yvWETH,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0xa9fE4601811213c340e850ea305481afF02f5b28,0x7FF6D8EC53Cb4f6d44e9471391339f5b772EaEF4,,7.136417163377460000,yvWETH,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0xa9fE4601811213c340e850ea305481afF02f5b28,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,7.136417163377460000,yvWETH,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:28:54Z,0x7FF6D8EC53Cb4f6d44e9471391339f5b772EaEF4,0xa9fE4601811213c340e850ea305481afF02f5b28,,72.518046246160300000,WETH,,0x7c11334ae4918ea9b0f3dc805b95a0ee3b18c5c67ad61848687350c7b502582c
2021-08-20T08:38:05Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,812,0,ETH,Migrate yvWETH,0x4ea6424ee6b0a9df47329873eabdca7980a114682712c496de976050126932b9
2021-08-20T08:38:05Z,0xCdC3d3A18c9d83Ee6E10E91B48b1fcb5268C97B5,0xc57A4D3FBEF85e675f6C3656498beEfe6F9DcB55,,293.706329946955000000,yvCurve-sETH,,0x4ea6424ee6b0a9df47329873eabdca7980a114682712c496de976050126932b9
2021-08-20T08:38:05Z,0xCdC3d3A18c9d83Ee6E10E91B48b1fcb5268C97B5,0xc57A4D3FBEF85e675f6C3656498beEfe6F9DcB55,,0,eCRV,,0x4ea6424ee6b0a9df47329873eabdca7980a114682712c496de976050126932b9
2021-08-20T08:38:05Z,0xCdC3d3A18c9d83Ee6E10E91B48b1fcb5268C97B5,0xc57A4D3FBEF85e675f6C3656498beEfe6F9DcB55,,0,WETH,,0x4ea6424ee6b0a9df47329873eabdca7980a114682712c496de976050126932b9
2021-08-20T08:38:05Z,0x8c44Cc5c0f5CD2f7f17B9Aca85d456df25a61Ae8,0xF9fDc2B5F60355A237deb8BD62CC117b1C907f7b,,5201.179016440190000000,yvCurve-stETH,,0x4ea6424ee6b0a9df47329873eabdca7980a114682712c496de976050126932b9
2021-08-20T08:38:05Z,0x8c44Cc5c0f5CD2f7f17B9Aca85d456df25a61Ae8,0xF9fDc2B5F60355A237deb8BD62CC117b1C907f7b,,0,steCRV,,0x4ea6424ee6b0a9df47329873eabdca7980a114682712c496de976050126932b9
2021-08-20T08:38:05Z,0x8c44Cc5c0f5CD2f7f17B9Aca85d456df25a61Ae8,0xF9fDc2B5F60355A237deb8BD62CC117b1C907f7b,,0,WETH,,0x4ea6424ee6b0a9df47329873eabdca7980a114682712c496de976050126932b9
2021-08-21T06:08:56Z,ychad.eth,0x00004498C01501939A62B7F5d8F519A8e4fFd61a,813,20,ETH,Send eth to ykeep3r,0xe2a6bec23d0c73b35e969bc949072f8c1768767b06d57e5602b2b95eddf41a66
2021-08-21T06:10:54Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,814,0,ETH,Claim curve bribes,0xf6da6594a74adba585a2dafdd416312eb73190fb4ddd1d3845d8343ebdf51cb7
2021-08-21T06:10:54Z,0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026,0xF147b8125d2ef93FB6965Db97D6746952a133934,,52.587407135279500000,LDO,,0xf6da6594a74adba585a2dafdd416312eb73190fb4ddd1d3845d8343ebdf51cb7
2021-08-21T06:10:54Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,50.843146161003400000,LDO,,0xf6da6594a74adba585a2dafdd416312eb73190fb4ddd1d3845d8343ebdf51cb7
2021-08-21T06:10:54Z,0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026,0xF147b8125d2ef93FB6965Db97D6746952a133934,,264.269365999117000000,CREAM,,0xf6da6594a74adba585a2dafdd416312eb73190fb4ddd1d3845d8343ebdf51cb7
2021-08-21T06:10:54Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,264.269365999117000000,CREAM,,0xf6da6594a74adba585a2dafdd416312eb73190fb4ddd1d3845d8343ebdf51cb7
2021-08-21T06:13:33Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,815,0,ETH,Sunset rook strategy,0x795bc0bc6608730a3e563722b2940cab7b95c66d00765fd9118dfc7e7dc32d4b
2021-08-21T06:15:46Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,816,0,ETH,Endorse multiple vaults,0x07195843b686d2de6121eab97c4ca530d471434c9f7b1338a8627513fe0c771e
2021-08-23T11:38:25Z,ychad.eth,0x6B175474E89094C44Da98b954EedeAC495271d0F,817,0,ETH,Send gitcoin grant matching,0x9e0feac28f6686e52a3ea1a6e3d6bdd0489c827e16ebabecb8a20e63e060ad78
2021-08-23T11:38:25Z,ychad.eth,0xde21F729137C5Af1b01d73aF1dC21eFfa2B8a0d6,,50000,DAI,,0x9e0feac28f6686e52a3ea1a6e3d6bdd0489c827e16ebabecb8a20e63e060ad78
2021-08-25T02:56:22Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,818,0,ETH,Migrate treasury tokens,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,162.002181221254000000,yvWETH,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,ychad.eth,0x0000000000000000000000000000000000000000,,162.002181221254000000,yvWETH,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0xa9fE4601811213c340e850ea305481afF02f5b28,ychad.eth,,166.528043634395000000,WETH,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0x0000000000000000000000000000000000000000,ychad.eth,,166.228916697405000000,yvWETH,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,ychad.eth,0xa258C4606Ca8206D8aA700cE2143D7db854D168c,,166.528043634395000000,WETH,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,11904.73207840930000000,DAI,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,110822.886452530000000000,yvDAI,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0x3D6532c589A11117a4494d9725bb8518C731f1Be,0x0000000000000000000000000000000000000000,,92987.034480079800000000,yvDAI,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0xdA816459F1AB5631232FE5e97a05BBBb94970c95,0x3D6532c589A11117a4494d9725bb8518C731f1Be,,93552.819869844200000000,DAI,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0x3D6532c589A11117a4494d9725bb8518C731f1Be,0x19D3364A399d251E894aC732651be8B0E4e85001,,93552.819869844200000000,DAI,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,ychad.eth,0x0000000000000000000000000000000000000000,,110866.202615002000000000,yvDAI,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0x19D3364A399d251E894aC732651be8B0E4e85001,ychad.eth,,118048.495384445000000000,DAI,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,0x0000000000000000000000000000000000000000,ychad.eth,,129127.198171261000000000,yvDAI,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T02:56:22Z,ychad.eth,0xdA816459F1AB5631232FE5e97a05BBBb94970c95,,129912.880632854000000000,DAI,,0x2d3e6636d3ac091196939a3451ffa57037135d23804cc97bc06264f964e8ea40
2021-08-25T12:47:21Z,0x5754284f345afc66a98fbB0a0Afe71e0F007B949,ychad.eth,,1747728.861187,USDT,Recover USDT from hack,0xf7b831673ce2e568e928b74a587b71925350c8a2efca379b7bb563fa0528a6b0
2021-08-25T20:40:50Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,819,0,ETH,Deploy vesting escrows,0xccf8f3a5b17c2d270f6c856aefc6a0edc8e6eb553bce4c6132c85c13bc016199
2021-08-25T20:58:13Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,820,0,ETH,Vote in curve dao,0x8e43f24f047574b4cef458f8fc47f1bdc6ad3186901a2807cfe192fb4364ad49
2021-08-25T21:01:27Z,ychad.eth,0x6B175474E89094C44Da98b954EedeAC495271d0F,821,0,ETH,Reimburse payment for meetup,0x4f3c5334ecc2130ce902778f5b3042e6875affa712dd759d18718a32442acb48
2021-08-25T21:01:27Z,ychad.eth,0x21a15cd255952958c11707A73FecbF338F7577A4,,4642,DAI,,0x4f3c5334ecc2130ce902778f5b3042e6875affa712dd759d18718a32442acb48
2021-08-27T01:34:22Z,0x10e1E2660309b4e135865A25869fb1FEAf9ED103,ychad.eth,,3.846153846153850000,LEX,Receive airdrop,0xde4f4905bda3ece83b33f278187edfe2ebe5eef2f179c5634514c81674c6562b
2021-08-27T01:36:10Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,822,0,ETH,Reimburse gas,0x25ded1c0ed0af0ca386709fcb808ebe5bbf0eb675b4c136b47fb51c1adfb2650
2021-08-27T01:39:02Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,823,0,ETH,Set ens,0x98e5f75c284194f0a9b89d5e71f43614534e951e8fa8648ffcc656ce97acc37f
2021-08-27T02:44:12Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,824,0,ETH,Update deposit limits,0x0b7c555618a3eb5d72c0ebd1802c02143224a4b774737079a52fcd90f8e19712
2021-08-27T08:06:41Z,0x10e1E2660309b4e135865A25869fb1FEAf9ED103,ychad.eth,,1906.25,yyDAI+yUSDC+yUSDT+yTUSD,Swap tokens,0xb31cc7d1793193e482e02c9fa186c6e7d2b012a95f0b154f0b88a2cbb7df4dbf
2021-08-27T16:52:35Z,0x73A8Aeb6277BD8A5D22D96d2b20638f946bB36Cc,ychad.eth,,561,SHIBAS,Receive airdrop,0x69dfa70ce96c7c8b0f82bc4f0d85be20d4476ff5a83cf727b57e718a396c7ad1
2021-08-28T06:20:11Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,825,0,ETH,Whitelist maker strategy in osm,0x1f2535ec9b7d4ad43f43d22ff678c26d7aa0f448b9a03178e3610452d51b2e6d
2021-08-28T06:25:39Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,826,0,ETH,Deploy vesting escrows,0xd8bf70c132b4cb580bbb08f5e54d5c3ad7e60456b7f63ef6c2cf615826980eb0
2021-08-28T06:25:39Z,ychad.eth,0xF124534bfa6Ac7b89483B401B4115Ec0d27cad6A,,12,YFI,,0xd8bf70c132b4cb580bbb08f5e54d5c3ad7e60456b7f63ef6c2cf615826980eb0
2021-08-28T06:25:39Z,0xF124534bfa6Ac7b89483B401B4115Ec0d27cad6A,0xd3e580e9E15B454C8226C1A40f41C5E4a155d3Bc,,12,YFI,,0xd8bf70c132b4cb580bbb08f5e54d5c3ad7e60456b7f63ef6c2cf615826980eb0
2021-08-28T06:25:39Z,0xF124534bfa6Ac7b89483B401B4115Ec0d27cad6A,0xfF14a98e8aE247e3DB5ff7b6BFe6c01779f0E602,,12,YFI,,0xd8bf70c132b4cb580bbb08f5e54d5c3ad7e60456b7f63ef6c2cf615826980eb0
2021-08-28T06:34:04Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,827,0,ETH,Endorse EURT,0xfdd89e6821b97d18a93d7d36301f876b8b7f2ffb00c017da18e3e24779f0229d
2021-08-28T06:53:47Z,andrecronje.eth,ychad.eth,,85352.980167,USDT,Receive eps airdrop,0x3ec7070adb50ff783c516fa2ad276dd81ac6d788bf743b1b329a2b9f0b95a308
2021-08-28T07:34:06Z,ychad.eth,0x6B175474E89094C44Da98b954EedeAC495271d0F,828,0,ETH,Send grant to Atlantis,0x5a6f6e1f7dab2544de9701a6e6892522205a2aa0d47443c081b7ed3250c9b45c
2021-08-28T07:34:06Z,ychad.eth,0x8Ca2FBF18c57999d07109eF257d5340746EFBC9D,,10000,DAI,,0x5a6f6e1f7dab2544de9701a6e6892522205a2aa0d47443c081b7ed3250c9b45c
2021-08-28T10:08:12Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,829,0,ETH,Sunset v1,0xdeeea846aa2efaba15c2f8c0917f1f2e52c1033390c29faeae0ad39c53a8be42
2021-08-28T10:08:12Z,0x25F2226B597E8F9514B3F68F00f494cF4f286491,ychad.eth,,0.067308194357943800,AAVE,,0xdeeea846aa2efaba15c2f8c0917f1f2e52c1033390c29faeae0ad39c53a8be42
2021-08-28T10:08:12Z,ychad.eth,0x0000000000000000000000000000000000000000,,21.703632468308300000,stkAAVE,,0xdeeea846aa2efaba15c2f8c0917f1f2e52c1033390c29faeae0ad39c53a8be42
2021-08-28T10:08:12Z,0x4da27a545c0c5B758a6BA100e3a049001de870f5,ychad.eth,,21.703632468308300000,AAVE,,0xdeeea846aa2efaba15c2f8c0917f1f2e52c1033390c29faeae0ad39c53a8be42
2021-08-28T10:08:12Z,ychad.eth,0xD75EA151a61d06868E31F8988D28DFE5E9df57B4,,21.770940662666300000,AAVE,,0xdeeea846aa2efaba15c2f8c0917f1f2e52c1033390c29faeae0ad39c53a8be42
