date,from,to,nonce,amount,currency,tx_hash
2020-10-07T18:09:10Z,0x6317C5e82A06E1d8bf200d21F4510Ac2c038AC81,0x5311b0BfD1EB656522eF75eA4D22Ce8bCfA6fd42,,115.403088,USDC,0x1226df62105970ae7901a1caf966cc61e1be251b251a50467067a9f0c2614bf8
2020-10-07T18:09:10Z,0x5311b0BfD1EB656522eF75eA4D22Ce8bCfA6fd42,0x6317C5e82A06E1d8bf200d21F4510Ac2c038AC81,,0.341623435101840000,WETH,0x1226df62105970ae7901a1caf966cc61e1be251b251a50467067a9f0c2614bf8
2020-10-07T18:09:10Z,0x6317C5e82A06E1d8bf200d21F4510Ac2c038AC81,0x9B208194Acc0a8cCB2A8dcafEACfbB7dCc093F81,,29.066843,USDC,0x1226df62105970ae7901a1caf966cc61e1be251b251a50467067a9f0c2614bf8
2020-10-07T18:09:10Z,0x9B208194Acc0a8cCB2A8dcafEACfbB7dCc093F81,0x6317C5e82A06E1d8bf200d21F4510Ac2c038AC81,,0.085975566386824900,WETH,0x1226df62105970ae7901a1caf966cc61e1be251b251a50467067a9f0c2614bf8
2020-10-07T18:09:10Z,0x6317C5e82A06E1d8bf200d21F4510Ac2c038AC81,ychad.eth,,0,USDC,0x1226df62105970ae7901a1caf966cc61e1be251b251a50467067a9f0c2614bf8
2020-10-07T18:09:10Z,0x6317C5e82A06E1d8bf200d21F4510Ac2c038AC81,ychad.eth,,1.20269432906588000,ETH,0x1226df62105970ae7901a1caf966cc61e1be251b251a50467067a9f0c2614bf8
2020-10-07T18:09:10Z,0x6317C5e82A06E1d8bf200d21F4510Ac2c038AC81,ychad.eth,,0,USDC,0x1226df62105970ae7901a1caf966cc61e1be251b251a50467067a9f0c2614bf8
2020-10-07T19:04:19Z,ychad.eth,0x1ea056C13F8ccC981E51c5f1CDF87476666D0A74,85,1.20269432906588000,ETH,0xc3decec190c636ca6ea8ebc8879d8ff541cb02b9e68030cf2b70d307b0f94e2c
2020-10-08T16:43:18Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,86,0,ETH,0xa0551d7d42905fe6271f3a6f11acf402f5f5e7658767077ec54622b605717c55
2020-10-08T16:43:18Z,0xFA712EE4788C042e2B7BB55E6cb8ec569C4530c1,0xc999fb87AcA383A63D804A575396F65A55aa5aC8,,196220778.969409000000000000,yDAI+yUSDC+yUSDT+yTUSD,0xa0551d7d42905fe6271f3a6f11acf402f5f5e7658767077ec54622b605717c55
2020-10-08T16:43:18Z,0xc999fb87AcA383A63D804A575396F65A55aa5aC8,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,,196220778.969409000000000000,yDAI+yUSDC+yUSDT+yTUSD,0xa0551d7d42905fe6271f3a6f11acf402f5f5e7658767077ec54622b605717c55
2020-10-08T16:46:46Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,87,0,ETH,0xb1adc0ede4e1bb72933b588514722c4260a5fe8cb8330210b94c601771bd0a5e
2020-10-09T19:28:10Z,0x94BAc24A28671Dfd7dC4E69D1010426aa5DFc7a0,ychad.eth,,125,JNTR/e,0x62b61ae7d7a18c84072db3494117c5f51c68f5bced37c54e17edd5b2771bb627
2020-10-10T01:26:35Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,88,0,ETH,0x982283dbdea75c4897633450044be2020f02d3424c84912364f5d3be5d27cd2e
2020-10-10T08:38:15Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,89,0,ETH,0x0cc87da9ca29611c0a55fe13a851357fa094309059b19322cc6fb056b39f00d6
2020-10-10T08:38:15Z,0x69Fb7c45726cfE2baDeE8317005d3F94bE838840,0xb15Ee8e74dac2d77F9d1080B32B0F3562954aeE9,,3563360.125556170000000000,yDAI+yUSDC+yUSDT+yBUSD,0x0cc87da9ca29611c0a55fe13a851357fa094309059b19322cc6fb056b39f00d6
2020-10-10T08:38:15Z,0xb15Ee8e74dac2d77F9d1080B32B0F3562954aeE9,0x2994529C0652D127b7842094103715ec5299bBed,,3563360.125556170000000000,yDAI+yUSDC+yUSDT+yBUSD,0x0cc87da9ca29611c0a55fe13a851357fa094309059b19322cc6fb056b39f00d6
2020-10-10T13:18:47Z,reasonablysizedrabbit.eth,ychad.eth,,34352.419939325100000000,CRV,0x687178f8f7cce035526acfe94e67773f387cb49de57ef34802f77c08b9076969
2020-10-11T01:33:54Z,ychad.eth,ychad.eth,90,0,ETH,0x1c296ee08a22476a17355ec0e9007a44f907a01e5754a778a565d9efe1ab3380
2020-10-11T01:59:00Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,91,0,ETH,0x505abed1bcfa97fd7e043da6fc1690bc7e822f1a4933bf1147901d3978ce9d76
2020-10-11T08:00:25Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,92,0,ETH,0x353b5f6fdc73876dfc494a023d26d6da9f44c8565fe2c1ba31632e427b5f9047
2020-10-11T16:47:04Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,93,0,ETH,0xa15d40d569138f4a4a0da7e561d2efdbd51ad9d32697dc52480dcf5191cba699
2020-10-11T16:47:04Z,0x69Fb7c45726cfE2baDeE8317005d3F94bE838840,0xF147b8125d2ef93FB6965Db97D6746952a133934,,5069389.037382540000000000,yDAI+yUSDC+yUSDT+yBUSD,0xa15d40d569138f4a4a0da7e561d2efdbd51ad9d32697dc52480dcf5191cba699
2020-10-11T16:47:04Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0xb9098DA5f8633999703F86385e3CE3a4564970d0,,5069389.037382540000000000,yDAI+yUSDC+yUSDT+yBUSD,0xa15d40d569138f4a4a0da7e561d2efdbd51ad9d32697dc52480dcf5191cba699
2020-10-11T16:47:04Z,0xb9098DA5f8633999703F86385e3CE3a4564970d0,0x2994529C0652D127b7842094103715ec5299bBed,,5069389.037382540000000000,yDAI+yUSDC+yUSDT+yBUSD,0xa15d40d569138f4a4a0da7e561d2efdbd51ad9d32697dc52480dcf5191cba699
2020-10-11T19:11:46Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,94,0,ETH,0xec26cb3270f6502eda423e68287b86de2f018b5307ccf30a483827dc6753c031
2020-10-11T19:11:46Z,0x13C1542A468319688B89E323fe9A3Be3A90EBb27,0x705350c4BcD35c9441419DdD5d2f097d7a55410F,,1990.573677864250000000,crvRenWSBTC,0xec26cb3270f6502eda423e68287b86de2f018b5307ccf30a483827dc6753c031
2020-10-11T19:11:46Z,0x705350c4BcD35c9441419DdD5d2f097d7a55410F,0x4FEeaecED575239b46d70b50E13532ECB62e4ea8,,1990.573677864250000000,crvRenWSBTC,0xec26cb3270f6502eda423e68287b86de2f018b5307ccf30a483827dc6753c031
2020-10-11T19:11:46Z,0x4FEeaecED575239b46d70b50E13532ECB62e4ea8,0x7Ff566E1d69DEfF32a7b244aE7276b9f90e9D0f6,,1990.573677864250000000,crvRenWSBTC,0xec26cb3270f6502eda423e68287b86de2f018b5307ccf30a483827dc6753c031
2020-10-11T19:14:17Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,95,0,ETH,0x09d3d2af876862c728814191749b2c48a91fb35c1125e4ed6cb05171997717f3
2020-10-11T19:14:17Z,0xFA712EE4788C042e2B7BB55E6cb8ec569C4530c1,0xF147b8125d2ef93FB6965Db97D6746952a133934,,163204868.562122000000000000,yDAI+yUSDC+yUSDT+yTUSD,0x09d3d2af876862c728814191749b2c48a91fb35c1125e4ed6cb05171997717f3
2020-10-11T19:14:17Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x8C6698dC64f69231E3dC509CD7Ad72164D2389F7,,163204868.562122000000000000,yDAI+yUSDC+yUSDT+yTUSD,0x09d3d2af876862c728814191749b2c48a91fb35c1125e4ed6cb05171997717f3
2020-10-11T19:14:17Z,0x8C6698dC64f69231E3dC509CD7Ad72164D2389F7,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,,163204868.562122000000000000,yDAI+yUSDC+yUSDT+yTUSD,0x09d3d2af876862c728814191749b2c48a91fb35c1125e4ed6cb05171997717f3
2020-10-11T20:33:50Z,ychad.eth,0xF147b8125d2ef93FB6965Db97D6746952a133934,96,0,ETH,0x3431353df886829b3637379ab0266709a35849972e060686368836a72da9ce26
2020-10-11T20:34:56Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,97,0,ETH,0x5eaf270153eb5576759afe96d2ea2ea576ce9f158520a885eb5863f0bc8386e6
2020-10-11T20:34:56Z,ychad.eth,0x9346C20186D1794101B8517177A1b15c49c9ff9b,,1500,yyDAI+yUSDC+yUSDT+yTUSD,0x5eaf270153eb5576759afe96d2ea2ea576ce9f158520a885eb5863f0bc8386e6
2020-10-11T20:34:56Z,0x9346C20186D1794101B8517177A1b15c49c9ff9b,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,,4.638011036097280000,WETH,0x5eaf270153eb5576759afe96d2ea2ea576ce9f158520a885eb5863f0bc8386e6
2020-10-11T20:34:56Z,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,ychad.eth,,4.638011036097280000,ETH,0x5eaf270153eb5576759afe96d2ea2ea576ce9f158520a885eb5863f0bc8386e6
2020-10-12T00:22:07Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,98,0,ETH,0x67f03d7d72326c8c9edcc49188f847933456082a72a146c699dc616e11fd8aaf
2020-10-12T17:48:03Z,ychad.eth,0x3eE41C098f9666ed2eA246f4D2558010e59d63A0,99,0,ETH,0x1e55dd75846d31fc967a14a31310d080dc9526a164186985682cfa814304b6ac
2020-10-12T19:24:33Z,ychad.eth,0x1ea056C13F8ccC981E51c5f1CDF87476666D0A74,100,4,ETH,0xb1fea3830b594914987959869129fed8ff679540c7ab0b77857a233472d498bb
2020-10-15T19:33:56Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,101,0,ETH,0xb72b550cb4a7c38f0c7b43f0e64addfccd4c9d5c952976bb7fec93e39d29e78b
2020-10-16T15:17:49Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,102,0,ETH,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,81500,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,ybaby.eth,,12500,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,yfi.milkyklim.eth,,8000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,tracheopteryx.eth,,8000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,0x710295b5f326c2e47E6dD2E7F6b5b0F7c5AC2F24,,8000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,0x4AC68d9A53F699439DC60ddcAb304A9D138d7946,,8000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,x48114.eth,,8000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,0x05f9E07AFCcD4ea69310e316f4c5Ef81Ed3ED9c8,,8000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,lucho.eth,,8000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,0x071243c8f33A3e7c15499a8E51fF852DbaF05854,,7000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,oniichan.eth,,3000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,0xD152f549545093347A162Dce210e7293f1452150,0x334CE923420ff1aA4f272e92BF68013D092aE7B4,,3000,yyDAI+yUSDC+yUSDT+yTUSD,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:24:47Z,ychad.eth,lucho.eth,103,0.5026749320637100,ETH,0xa4f45a103152f4bf417adf5574b23dcce237eeabfb480aff41f6a815f2fde071
2020-10-16T16:00:08Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,104,0,ETH,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,22000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x461783A831E6dB52D68Ba2f3194F6fd1E0087E04,,3000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,vany365.eth,,3000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x5b607d28180F7260c6726048E909CB8f1A271CE0,,2000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x8C28Cf33d9Fd3D0293f963b1cd27e3FF422B425c,,1000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x60330861Ddc19Ae7f6B274Aa6fC32c7b6bA9845B,,2000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x6EceB4B153D2809772Ec9293234F41C00312f59b,,2000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,tomfrench.eth,,1000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x1138DA90Fb90cEaded062ba8d22324A6737182c7,,3000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,haines.eth,,1000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,pplpleasr.eth,,1000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x544D2D796E165F0d4c626d1d15667a469a7bffe0,,3000,yyDAI+yUSDC+yUSDT+yTUSD,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:02:18Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,105,0,ETH,0xe7a21af222fa4deda3846976100c1a9374e0ed597db2996a582d4e26e74e1e00
2020-10-16T16:02:18Z,ychad.eth,0xe89a6D0509faF730BD707bf868d9A2A744a363C7,,14111.732037,UNI,0xe7a21af222fa4deda3846976100c1a9374e0ed597db2996a582d4e26e74e1e00
2020-10-16T16:02:18Z,0xe89a6D0509faF730BD707bf868d9A2A744a363C7,ychad.eth,,698076.18184825,crUNI,0xe7a21af222fa4deda3846976100c1a9374e0ed597db2996a582d4e26e74e1e00
2020-10-16T16:02:18Z,0xe89a6D0509faF730BD707bf868d9A2A744a363C7,ychad.eth,,698076.18184825,crUNI,0xe7a21af222fa4deda3846976100c1a9374e0ed597db2996a582d4e26e74e1e00
2020-10-16T18:43:34Z,0x0096Ca31c87771a2Ed212D4b2E689e712Bd938F9,ychad.eth,,0.02,ETH,0x86de78b16ae97484eac81445141d828863188cabbe391399566939ac543fb132
2020-10-17T08:20:33Z,ychad.eth,0xD533a949740bb3306d119CC777fa900bA034cd52,106,0,ETH,0x8d49c8bf27028060584ef419816b6d912bd0db541afff65320a6d3b723add594
2020-10-17T08:20:33Z,ychad.eth,0xF147b8125d2ef93FB6965Db97D6746952a133934,,34352.419939325100000000,CRV,0x8d49c8bf27028060584ef419816b6d912bd0db541afff65320a6d3b723add594
2020-10-17T08:28:17Z,ychad.eth,ychad.eth,107,0,ETH,0x89e789e17d1da7b7fadb05027915c82f4cdf04f8b5374a1d191e48c050ae9ea3
2020-10-19T21:03:16Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,108,0,ETH,0x259d4d23d0c567ae94d39d73ffbf9ef1b5ab603eb9489d5b33b79a9b886f4cbc
2020-10-19T21:03:16Z,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,3420,yyDAI+yUSDC+yUSDT+yTUSD,0x259d4d23d0c567ae94d39d73ffbf9ef1b5ab603eb9489d5b33b79a9b886f4cbc
2020-10-19T21:03:16Z,0xD152f549545093347A162Dce210e7293f1452150,0xba75931f1ACaE1b1C333F854C7Ff77D59859516c,,3000,yyDAI+yUSDC+yUSDT+yTUSD,0x259d4d23d0c567ae94d39d73ffbf9ef1b5ab603eb9489d5b33b79a9b886f4cbc
2020-10-19T21:03:16Z,0xD152f549545093347A162Dce210e7293f1452150,0x7B99c763b7B70B05a47Db32E78847c3999F671d9,,420,yyDAI+yUSDC+yUSDT+yTUSD,0x259d4d23d0c567ae94d39d73ffbf9ef1b5ab603eb9489d5b33b79a9b886f4cbc
2020-10-20T08:11:54Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,109,0,ETH,0x6b0f159ad4c7f68650846843b5f2468f303bf8792692c9d55eb461eae1294eac
2020-10-21T20:59:01Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,110,0,ETH,0x3130342fc34a6e5408ccdc3dca2c562a0bcf68ee9675b3d2a30dad89da5f2a1c
2020-10-22T09:28:27Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,111,0,ETH,0x4f121c11eddc96b31ee96f28d68ab5147e7b0a598163d9068784e0730c88a5d3
2020-10-22T09:28:27Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,159541.693926358000000000,CRV,0x4f121c11eddc96b31ee96f28d68ab5147e7b0a598163d9068784e0730c88a5d3
2020-10-22T09:28:27Z,ychad.eth,0xF147b8125d2ef93FB6965Db97D6746952a133934,,159541.693926358000000000,CRV,0x4f121c11eddc96b31ee96f28d68ab5147e7b0a598163d9068784e0730c88a5d3
2020-10-22T09:28:27Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,159541.693926358000000000,CRV,0x4f121c11eddc96b31ee96f28d68ab5147e7b0a598163d9068784e0730c88a5d3
2020-10-22T15:34:04Z,ychad.eth,0x00000000000C2E074eC69A0dFb2997BA6C7d2e1e,112,0,ETH,0x2cbc86dc5dfdc0cef811ac749db0b363d32698d236c6e9bb3274223c85615c4b
2020-10-23T09:39:13Z,yfi.milkyklim.eth,ychad.eth,,500,yyDAI+yUSDC+yUSDT+yTUSD,0x1627189a3cdf0df4b389d82fe582827843560be27d139bb18d2d45b760432179
2020-10-23T19:13:46Z,ychad.eth,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,113,0,ETH,0x571a6582f30e770bff7f63b7d6ffd75849e24ed5d434eea1383670c2439929ee
2020-10-23T19:13:46Z,ychad.eth,0xD827C782b85D6Ddd1Fb29536a854B3a0d2f7A5b4,,50000,yyDAI+yUSDC+yUSDT+yTUSD,0x571a6582f30e770bff7f63b7d6ffd75849e24ed5d434eea1383670c2439929ee
2020-10-23T20:18:23Z,ychad.eth,ychad.eth,114,0,ETH,0x9ca326db693da11c8d890d0f4fc736ecae8720e8abcd01fd62815fb8fb45635b
2020-10-24T02:52:21Z,ychad.eth,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,115,0,ETH,0x7fee3c816a8f2a3ce9072e72b7b66f5fa71ac18cdfa28dc414ae1f5add3f8d0f
2020-10-24T02:52:21Z,ychad.eth,0xE1F221d19E9aB5b110CdF363Cd13fCd0C645c59A,,500,yyDAI+yUSDC+yUSDT+yTUSD,0x7fee3c816a8f2a3ce9072e72b7b66f5fa71ac18cdfa28dc414ae1f5add3f8d0f
2020-10-25T11:36:16Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,116,0,ETH,0xfb162a8295ce5a90ae3099033153cc23aa4004ead4964c1dacb68c2b5d247c54
2020-10-27T22:02:17Z,0x2832817633520BF0da1b57E2Fb7bb2Fba95014F9,ychad.eth,,0,yCRV,0x373505f58e95c57b3e8400141e881faabb2a05e10679daf1391a4a0a4749cdc6
2020-10-27T22:35:53Z,0x2832817633520BF0da1b57E2Fb7bb2Fba95014F9,ychad.eth,,0.000571159842562586,yCRV,0xb9fec0df228d87d51842881c56d4ae1488a54419641966677a3b1b4b80ff73e6
2020-10-27T23:46:44Z,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,,1.211309E-12,ybUni-WBTC-WETH,0x66d631a4ec7a3824d706b29c7496df39a105a4967f22cbe75d8c26031ad1692c
2020-10-28T00:19:35Z,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,,3.04783E-12,ybUni-WBTC-WETH,0xa17292f4e69537cb9435ff77d115a78b27e9f1c0464ec56f6ab2015ef104eb79
2020-10-28T00:35:16Z,0x2832817633520BF0da1b57E2Fb7bb2Fba95014F9,ychad.eth,,0.005195499036345490,yCRV,0x68f3ca84e32f05fdfe91c9c5ebbdf0ce23117e0ac3db8526ece060ae5b2ca46e
2020-10-28T00:59:14Z,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,,1.5422589E-11,ybUni-WBTC-WETH,0x7f001d80b5dca48ba3d50997b947a5e46c2d4636a30da7fb5b8c6f653b90de27
2020-10-28T01:24:55Z,0x2832817633520BF0da1b57E2Fb7bb2Fba95014F9,ychad.eth,,0.054420952661294300,yCRV,0x364b0d99136efc8594f5b12b1d093ac3588748a510806a31ea1545555f9f3853
2020-10-28T01:48:25Z,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,,2.2477551E-11,ybUni-WBTC-WETH,0x68323ba7077686224735575e5fa798f6b20f102b9d5bcdd32693def7d1380fe6
2020-10-28T02:48:27Z,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,,2.9993263E-11,ybUni-WBTC-WETH,0x80edb8c8961e1774e0fda2549fcd45d589a7492041ad2db6ef4875dc7d2a9d5e
2020-10-28T14:41:34Z,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,,5.65591329E-10,ybUni-WBTC-WETH,0xcc1e3177afdcb04be47afde4d1591156c148372d0476a35b2b16e1c731fa923a
2020-10-29T00:26:19Z,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,,1.219312628E-09,ybUni-WBTC-WETH,0x23c564712c5ea8cb18c9c3fcf51dac99a4c0afffd460c0d34e3ac7d9b1fec4e8
2020-10-29T00:46:28Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,117,0,ETH,0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:46:28Z,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,12000,yyDAI+yUSDC+yUSDT+yTUSD,0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:46:28Z,0xD152f549545093347A162Dce210e7293f1452150,0x8005De7CD88b84949597bA8FA60dDefbE9e74eEF,,1000,yyDAI+yUSDC+yUSDT+yTUSD,0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:46:28Z,0xD152f549545093347A162Dce210e7293f1452150,0x0A0b368C0F1644fa269F0d6377232906747754A3,,1000,yyDAI+yUSDC+yUSDT+yTUSD,0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:46:28Z,0xD152f549545093347A162Dce210e7293f1452150,0x710295b5f326c2e47E6dD2E7F6b5b0F7c5AC2F24,,10000,yyDAI+yUSDC+yUSDT+yTUSD,0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:48:59Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,118,0,ETH,0x6e2206cca7b7058166b21cdfc4ceabf1714664396a76f1f635fba86fa1d6de39
2020-10-29T00:48:59Z,ychad.eth,0x9346C20186D1794101B8517177A1b15c49c9ff9b,,1420,yyDAI+yUSDC+yUSDT+yTUSD,0x6e2206cca7b7058166b21cdfc4ceabf1714664396a76f1f635fba86fa1d6de39
2020-10-29T00:48:59Z,0x9346C20186D1794101B8517177A1b15c49c9ff9b,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,,4.269988762228600000,WETH,0x6e2206cca7b7058166b21cdfc4ceabf1714664396a76f1f635fba86fa1d6de39
2020-10-29T00:48:59Z,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,ychad.eth,,1654.959514,USDC,0x6e2206cca7b7058166b21cdfc4ceabf1714664396a76f1f635fba86fa1d6de39
2020-10-29T00:48:59Z,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,ychad.eth,,1654.959514,USDC,0x6e2206cca7b7058166b21cdfc4ceabf1714664396a76f1f635fba86fa1d6de39
2020-10-29T02:48:39Z,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,,0.000002207420116875,ybUni-WBTC-WETH,0x897dc41bbcbaad7f0a1356b5cf9d54f70d17d2a4460fe34d8107d047d340e5c8
